20160104 004400,1.089770,1.090000,1.089740,1.089840,0
20160104 004500,1.089850,1.090480,1.089850,1.090470,0
20160104 004600,1.090430,1.090450,1.090160,1.090250,0
20160104 004700,1.090260,1.090380,1.090160,1.090220,0
20160104 004800,1.090220,1.090390,1.090150,1.090160,0
20160104 004900,1.090160,1.090160,1.090020,1.090070,0
20160104 005000,1.090070,1.090160,1.090000,1.090040,0
20160104 005100,1.090030,1.090130,1.090010,1.090050,0
20160104 005200,1.090050,1.090240,1.090030,1.090050,0
20160104 005300,1.090040,1.090140,1.090010,1.090140,0
20160104 005400,1.090130,1.090170,1.090000,1.090050,0
20160104 005500,1.090030,1.090170,1.089830,1.089920,0
20160104 005600,1.089940,1.090020,1.089860,1.089860,0
20160104 005700,1.089870,1.090050,1.089870,1.090030,0
20160104 005800,1.090030,1.090030,1.089780,1.089820,0
20160104 005900,1.089810,1.089840,1.089550,1.089730,0
20160104 010000,1.089720,1.089720,1.089500,1.089520,0
20160104 010100,1.089550,1.089670,1.089530,1.089560,0
20160104 010200,1.089570,1.089690,1.089230,1.089250,0
20160104 010300,1.089250,1.089480,1.089250,1.089480,0
20160104 010400,1.089440,1.089490,1.089310,1.089330,0
20160104 010500,1.089330,1.089360,1.089320,1.089340,0
20160104 010600,1.089350,1.089480,1.089350,1.089480,0
20160104 010700,1.089450,1.089460,1.089330,1.089340,0
20160104 010800,1.089320,1.089550,1.089320,1.089530,0
20160104 010900,1.089510,1.089510,1.089320,1.089320,0
20160104 011000,1.089320,1.089810,1.089320,1.089810,0
20160104 011100,1.089800,1.089930,1.089800,1.089890,0
20160104 011200,1.089900,1.089920,1.089730,1.089730,0
20160104 011300,1.089720,1.089930,1.089560,1.089880,0
20160104 011400,1.089880,1.089910,1.089740,1.089810,0
20160104 011500,1.089800,1.089800,1.089750,1.089750,0
20160104 011600,1.089740,1.089740,1.089730,1.089740,0
20160104 011700,1.089740,1.089860,1.089740,1.089840,0
20160104 011800,1.089840,1.089950,1.089750,1.089950,0
20160104 011900,1.089940,1.090150,1.089920,1.089930,0
20160104 012000,1.089940,1.090240,1.089940,1.090150,0
20160104 012100,1.090140,1.090160,1.090050,1.090050,0
20160104 012200,1.090050,1.090050,1.089840,1.089840,0
20160104 012300,1.089840,1.089840,1.089500,1.089500,0
20160104 012400,1.089500,1.089700,1.089420,1.089660,0
20160104 012500,1.089650,1.089710,1.089630,1.089640,0
20160104 012600,1.089610,1.089610,1.089420,1.089500,0
20160104 012700,1.089440,1.089560,1.089410,1.089450,0
20160104 012800,1.089460,1.089570,1.089430,1.089490,0
20160104 012900,1.089470,1.089540,1.089330,1.089480,0
20160104 013000,1.089490,1.089540,1.089270,1.089300,0
20160104 013100,1.089290,1.089290,1.089090,1.089130,0
20160104 013200,1.089120,1.089280,1.089090,1.089220,0
20160104 013300,1.089200,1.089210,1.089040,1.089040,0
20160104 013400,1.089040,1.089340,1.089020,1.089340,0
20160104 013500,1.089330,1.089330,1.089080,1.089090,0
20160104 013600,1.089090,1.089130,1.089050,1.089120,0
20160104 013700,1.089120,1.089130,1.089000,1.089030,0
20160104 013800,1.089030,1.089100,1.089000,1.089090,0
20160104 013900,1.089120,1.089240,1.089040,1.089230,0
20160104 014000,1.089240,1.089340,1.089230,1.089230,0
20160104 014100,1.089220,1.089220,1.089030,1.089040,0
20160104 014200,1.089060,1.089110,1.089020,1.089100,0
20160104 014300,1.089090,1.089140,1.089020,1.089040,0
20160104 014400,1.089040,1.089130,1.088870,1.089130,0
20160104 014500,1.089130,1.089140,1.088930,1.088940,0
20160104 014600,1.088920,1.088960,1.088740,1.088790,0
20160104 014700,1.088800,1.088860,1.088760,1.088810,0
20160104 014800,1.088820,1.089050,1.088820,1.088970,0
20160104 014900,1.088970,1.089050,1.088850,1.088860,0
20160104 015000,1.088850,1.088950,1.088730,1.088770,0
20160104 015100,1.088780,1.088860,1.088770,1.088780,0
20160104 015200,1.088790,1.088830,1.088670,1.088690,0
20160104 015300,1.088670,1.088760,1.088640,1.088650,0
20160104 015400,1.088630,1.088630,1.088560,1.088560,0
20160104 015500,1.088570,1.088580,1.088440,1.088460,0
20160104 015600,1.088450,1.088840,1.088450,1.088660,0
20160104 015700,1.088700,1.088900,1.088700,1.088860,0
20160104 015800,1.088860,1.088870,1.088810,1.088860,0
20160104 015900,1.088870,1.088950,1.088810,1.088880,0
20160104 020000,1.088870,1.089430,1.088870,1.089420,0
20160104 020100,1.089460,1.089660,1.089340,1.089370,0
20160104 020200,1.089360,1.089520,1.089160,1.089180,0
20160104 020300,1.089170,1.089180,1.088880,1.088950,0
20160104 020400,1.088960,1.089050,1.088910,1.089040,0
20160104 020500,1.089040,1.089040,1.088400,1.088810,0
20160104 020600,1.088800,1.089020,1.088710,1.088820,0
20160104 020700,1.088800,1.088800,1.088330,1.088470,0
20160104 020800,1.088480,1.088790,1.088190,1.088210,0
20160104 020900,1.088290,1.088600,1.088220,1.088490,0
20160104 021000,1.088490,1.088520,1.088160,1.088290,0
20160104 021100,1.088300,1.088940,1.088290,1.088940,0
20160104 021200,1.088940,1.089170,1.088830,1.089140,0
20160104 021300,1.089150,1.089420,1.089030,1.089390,0
20160104 021400,1.089450,1.089450,1.089250,1.089280,0
20160104 021500,1.089260,1.089270,1.088830,1.088950,0
20160104 021600,1.088960,1.089400,1.088960,1.089210,0
20160104 021700,1.089220,1.089360,1.089200,1.089300,0
20160104 021800,1.089280,1.089280,1.088950,1.089240,0
20160104 021900,1.089230,1.089230,1.088750,1.088840,0
20160104 022000,1.088820,1.088880,1.088510,1.088620,0
20160104 022100,1.088630,1.088770,1.088540,1.088740,0
20160104 022200,1.088740,1.088870,1.088580,1.088830,0
20160104 022300,1.088860,1.088940,1.088760,1.088920,0
20160104 022400,1.088930,1.088950,1.088610,1.088800,0
20160104 022500,1.088800,1.089050,1.088770,1.089050,0
20160104 022600,1.089070,1.089330,1.088990,1.089150,0
20160104 022700,1.089140,1.089430,1.089050,1.089340,0
20160104 022800,1.089390,1.089560,1.089390,1.089460,0
20160104 022900,1.089450,1.089540,1.089020,1.089020,0
20160104 023000,1.089030,1.089200,1.089030,1.089080,0
20160104 023100,1.089090,1.089210,1.088830,1.089110,0
20160104 023200,1.089080,1.089380,1.089000,1.089300,0
20160104 023300,1.089290,1.089290,1.089070,1.089170,0
20160104 023400,1.089150,1.089470,1.089150,1.089450,0
20160104 023500,1.089440,1.089560,1.089420,1.089450,0
20160104 023600,1.089440,1.089440,1.089140,1.089140,0
20160104 023700,1.089150,1.089380,1.089130,1.089370,0
20160104 023800,1.089360,1.089620,1.089240,1.089280,0
20160104 023900,1.089260,1.089290,1.089020,1.089070,0
20160104 024000,1.089060,1.089370,1.089040,1.089220,0
20160104 024100,1.089230,1.089250,1.089110,1.089160,0
20160104 024200,1.089170,1.089390,1.089170,1.089360,0
20160104 024300,1.089370,1.089670,1.089360,1.089610,0
20160104 024400,1.089620,1.090270,1.089580,1.090060,0
20160104 024500,1.090060,1.091730,1.090010,1.091550,0
20160104 024600,1.091550,1.091630,1.091190,1.091440,0
20160104 024700,1.091440,1.091540,1.091140,1.091350,0
20160104 024800,1.091390,1.091840,1.091310,1.091840,0
20160104 024900,1.091820,1.091870,1.091570,1.091760,0
20160104 025000,1.091750,1.091750,1.091430,1.091720,0
20160104 025100,1.091730,1.092040,1.091430,1.091860,0
20160104 025200,1.091860,1.091920,1.091660,1.091750,0
20160104 025300,1.091760,1.091840,1.091440,1.091600,0
20160104 025400,1.091610,1.092000,1.091610,1.091710,0
20160104 025500,1.091730,1.091800,1.091560,1.091670,0
20160104 025600,1.091650,1.091650,1.091420,1.091440,0
20160104 025700,1.091500,1.091610,1.091330,1.091440,0
20160104 025800,1.091400,1.091450,1.091220,1.091220,0
20160104 025900,1.091220,1.091340,1.091100,1.091270,0
20160104 030000,1.091260,1.091670,1.091060,1.091600,0
20160104 030100,1.091570,1.092390,1.091570,1.092190,0
20160104 030200,1.092200,1.092330,1.091810,1.091910,0
20160104 030300,1.091910,1.091920,1.091700,1.091760,0
20160104 030400,1.091760,1.091930,1.091730,1.091830,0
20160104 030500,1.091880,1.092360,1.091880,1.092260,0
20160104 030600,1.092280,1.092670,1.092230,1.092640,0
20160104 030700,1.092680,1.092860,1.092330,1.092760,0
20160104 030800,1.092780,1.093330,1.092770,1.092910,0
20160104 030900,1.092900,1.093270,1.092830,1.092830,0
20160104 031000,1.092850,1.093190,1.092810,1.093070,0
20160104 031100,1.093070,1.093410,1.092620,1.092720,0
20160104 031200,1.092770,1.092820,1.092280,1.092530,0
20160104 031300,1.092530,1.092900,1.092510,1.092770,0
20160104 031400,1.092770,1.093050,1.092450,1.092560,0
20160104 031500,1.092570,1.092930,1.092510,1.092930,0
20160104 031600,1.092940,1.093690,1.092920,1.093690,0
20160104 031700,1.093740,1.094070,1.093610,1.093950,0
20160104 031800,1.093960,1.094570,1.093850,1.093870,0
20160104 031900,1.093880,1.094260,1.093750,1.093780,0
20160104 032000,1.093790,1.094360,1.093720,1.094320,0
20160104 032100,1.094330,1.094640,1.094010,1.094350,0
20160104 032200,1.094320,1.094520,1.093960,1.094030,0
20160104 032300,1.094040,1.094190,1.093880,1.093910,0
20160104 032400,1.093910,1.094220,1.093790,1.093790,0
20160104 032500,1.093800,1.094160,1.093790,1.093790,0
20160104 032600,1.093800,1.093940,1.093680,1.093820,0
20160104 032700,1.093820,1.093860,1.093590,1.093610,0
20160104 032800,1.093610,1.093710,1.093480,1.093700,0
20160104 032900,1.093700,1.094170,1.093670,1.094130,0
20160104 033000,1.094120,1.094510,1.094120,1.094280,0
20160104 033100,1.094260,1.094300,1.093690,1.093690,0
20160104 033200,1.093710,1.093720,1.093360,1.093380,0
20160104 033300,1.093400,1.093420,1.093160,1.093190,0
20160104 033400,1.093180,1.093220,1.092900,1.092910,0
20160104 033500,1.092910,1.092990,1.092600,1.092650,0
20160104 033600,1.092660,1.092810,1.092630,1.092810,0
20160104 033700,1.092810,1.092900,1.092600,1.092810,0
20160104 033800,1.092840,1.092900,1.092590,1.092780,0
20160104 033900,1.092770,1.092890,1.092700,1.092810,0
20160104 034000,1.092820,1.092890,1.092400,1.092400,0
20160104 034100,1.092420,1.092510,1.092190,1.092410,0
20160104 034200,1.092410,1.092630,1.092190,1.092620,0
20160104 034300,1.092680,1.092820,1.092470,1.092620,0
20160104 034400,1.092610,1.092670,1.092360,1.092370,0
20160104 034500,1.092380,1.092590,1.092350,1.092360,0
20160104 034600,1.092370,1.092780,1.092370,1.092770,0
20160104 034700,1.092760,1.092920,1.092760,1.092910,0
20160104 034800,1.092910,1.092920,1.092700,1.092710,0
20160104 034900,1.092700,1.092700,1.092470,1.092610,0
20160104 035000,1.092610,1.092770,1.092610,1.092710,0
20160104 035100,1.092720,1.093430,1.092720,1.093060,0
20160104 035200,1.093050,1.093540,1.093050,1.093540,0
20160104 035300,1.093550,1.093630,1.093210,1.093210,0
20160104 035400,1.093220,1.093230,1.092870,1.093200,0
20160104 035500,1.093250,1.093260,1.092090,1.092180,0
20160104 035600,1.092190,1.092320,1.091910,1.092160,0
20160104 035700,1.092150,1.092380,1.091920,1.091960,0
20160104 035800,1.091970,1.092210,1.091900,1.092110,0
20160104 035900,1.092110,1.092500,1.092080,1.092390,0
20160104 040000,1.092400,1.092630,1.092390,1.092590,0
20160104 040100,1.092590,1.092620,1.092320,1.092430,0
20160104 040200,1.092450,1.092450,1.091880,1.092000,0
20160104 040300,1.092050,1.092070,1.091900,1.092020,0
20160104 040400,1.092020,1.092250,1.091930,1.092110,0
20160104 040500,1.092110,1.092420,1.092080,1.092390,0
20160104 040600,1.092420,1.092710,1.092350,1.092370,0
20160104 040700,1.092390,1.092500,1.092380,1.092400,0
20160104 040800,1.092400,1.092520,1.092370,1.092390,0
20160104 040900,1.092380,1.092900,1.092380,1.092700,0
20160104 041000,1.092720,1.092730,1.092600,1.092670,0
20160104 041100,1.092660,1.092690,1.092620,1.092670,0
20160104 041200,1.092670,1.092690,1.092330,1.092390,0
20160104 041300,1.092370,1.092580,1.092280,1.092300,0
20160104 041400,1.092310,1.092310,1.092210,1.092280,0
20160104 041500,1.092300,1.092400,1.092240,1.092240,0
20160104 041600,1.092230,1.092300,1.091900,1.091900,0
20160104 041700,1.091900,1.092020,1.091800,1.092000,0
20160104 041800,1.092010,1.092060,1.091890,1.091970,0
20160104 041900,1.091960,1.091980,1.091730,1.091850,0
20160104 042000,1.091860,1.092060,1.091800,1.091820,0
20160104 042100,1.091830,1.091880,1.091470,1.091510,0
20160104 042200,1.091490,1.091760,1.091370,1.091710,0
20160104 042300,1.091720,1.091910,1.091710,1.091910,0
20160104 042400,1.091900,1.091980,1.091730,1.091910,0
20160104 042500,1.091900,1.092240,1.091900,1.092100,0
20160104 042600,1.092120,1.092140,1.091730,1.091760,0
20160104 042700,1.091770,1.091840,1.091680,1.091730,0
20160104 042800,1.091740,1.091830,1.091740,1.091810,0
20160104 042900,1.091830,1.091850,1.091710,1.091840,0
20160104 043000,1.091780,1.091940,1.091750,1.091790,0
20160104 043100,1.091790,1.092020,1.091750,1.091920,0
20160104 043200,1.091900,1.092080,1.091890,1.091900,0
20160104 043300,1.091910,1.092120,1.091860,1.091900,0
20160104 043400,1.091900,1.092020,1.091690,1.091770,0
20160104 043500,1.091770,1.091780,1.091480,1.091620,0
20160104 043600,1.091610,1.091910,1.091590,1.091810,0
20160104 043700,1.091800,1.091820,1.091390,1.091680,0
20160104 043800,1.091700,1.091720,1.091460,1.091520,0
20160104 043900,1.091500,1.091620,1.091270,1.091410,0
20160104 044000,1.091440,1.091740,1.091420,1.091460,0
20160104 044100,1.091430,1.091560,1.091280,1.091470,0
20160104 044200,1.091480,1.092200,1.091480,1.092090,0
20160104 044300,1.092080,1.092150,1.091890,1.092100,0
20160104 044400,1.092100,1.092100,1.091800,1.092060,0
20160104 044500,1.092080,1.092260,1.091920,1.092230,0
20160104 044600,1.092230,1.092330,1.092190,1.092220,0
20160104 044700,1.092220,1.092340,1.092190,1.092310,0
20160104 044800,1.092300,1.092410,1.092280,1.092370,0
20160104 044900,1.092380,1.092660,1.092380,1.092510,0
20160104 045000,1.092520,1.092610,1.092420,1.092600,0
20160104 045100,1.092600,1.092660,1.092500,1.092510,0
20160104 045200,1.092520,1.092600,1.092270,1.092270,0
20160104 045300,1.092270,1.092550,1.092260,1.092380,0
20160104 045400,1.092380,1.092480,1.092300,1.092390,0
20160104 045500,1.092400,1.092670,1.092400,1.092490,0
20160104 045600,1.092490,1.092670,1.092490,1.092630,0
20160104 045700,1.092640,1.092780,1.092490,1.092580,0
20160104 045800,1.092580,1.092740,1.092490,1.092730,0
20160104 045900,1.092740,1.093030,1.092730,1.092900,0
20160104 050000,1.092900,1.093270,1.092800,1.093240,0
20160104 050100,1.093210,1.093570,1.093090,1.093430,0
20160104 050200,1.093460,1.093500,1.093300,1.093310,0
20160104 050300,1.093300,1.093310,1.093110,1.093120,0
20160104 050400,1.093110,1.093200,1.093070,1.093180,0
20160104 050500,1.093200,1.093400,1.093000,1.093040,0
20160104 050600,1.093050,1.093070,1.092550,1.092590,0
20160104 050700,1.092590,1.092590,1.092410,1.092410,0
20160104 050800,1.092410,1.092610,1.092390,1.092540,0
20160104 050900,1.092540,1.092760,1.092540,1.092720,0
20160104 051000,1.092730,1.092930,1.092700,1.092760,0
20160104 051100,1.092780,1.093120,1.092780,1.093120,0
20160104 051200,1.093120,1.093120,1.092580,1.092580,0
20160104 051300,1.092600,1.092830,1.092600,1.092800,0
20160104 051400,1.092800,1.092840,1.092610,1.092800,0
20160104 051500,1.092820,1.092820,1.092510,1.092740,0
20160104 051600,1.092740,1.092840,1.092400,1.092600,0
20160104 051700,1.092610,1.092610,1.092290,1.092460,0
20160104 051800,1.092450,1.092500,1.092070,1.092100,0
20160104 051900,1.092100,1.092310,1.092100,1.092260,0
20160104 052000,1.092250,1.092320,1.092010,1.092290,0
20160104 052100,1.092280,1.092430,1.092280,1.092280,0
20160104 052200,1.092290,1.092360,1.092170,1.092170,0
20160104 052300,1.092180,1.092180,1.092100,1.092100,0
20160104 052400,1.092110,1.092110,1.091860,1.091890,0
20160104 052500,1.091870,1.091960,1.091460,1.091710,0
20160104 052600,1.091700,1.091750,1.091510,1.091600,0
20160104 052700,1.091600,1.091690,1.091590,1.091610,0
20160104 052800,1.091620,1.091780,1.091570,1.091610,0
20160104 052900,1.091610,1.091710,1.091520,1.091710,0
20160104 053000,1.091730,1.092020,1.091690,1.092020,0
20160104 053100,1.092030,1.092060,1.091820,1.091870,0
20160104 053200,1.091880,1.091890,1.091790,1.091810,0
20160104 053300,1.091790,1.091790,1.091590,1.091590,0
20160104 053400,1.091590,1.091720,1.091530,1.091690,0
20160104 053500,1.091710,1.091720,1.091480,1.091530,0
20160104 053600,1.091540,1.091710,1.091490,1.091600,0
20160104 053700,1.091600,1.091600,1.091480,1.091580,0
20160104 053800,1.091560,1.091640,1.091510,1.091640,0
20160104 053900,1.091650,1.091750,1.091530,1.091740,0
20160104 054000,1.091740,1.091780,1.091520,1.091620,0
20160104 054100,1.091610,1.091750,1.091510,1.091750,0
20160104 054200,1.091740,1.091750,1.091600,1.091620,0
20160104 054300,1.091630,1.091720,1.091490,1.091720,0
20160104 054400,1.091710,1.091740,1.091380,1.091450,0
20160104 054500,1.091460,1.091460,1.090770,1.090810,0
20160104 054600,1.090790,1.090890,1.090660,1.090870,0
20160104 054700,1.090880,1.090980,1.090720,1.090900,0
20160104 054800,1.090900,1.091000,1.090780,1.091000,0
20160104 054900,1.090990,1.091050,1.090920,1.091050,0
20160104 055000,1.091040,1.091250,1.091040,1.091230,0
20160104 055100,1.091220,1.091350,1.091150,1.091230,0
20160104 055200,1.091270,1.091320,1.091120,1.091120,0
20160104 055300,1.091120,1.091240,1.091050,1.091120,0
20160104 055400,1.091130,1.091140,1.090820,1.090940,0
20160104 055500,1.090920,1.090950,1.090740,1.090910,0
20160104 055600,1.090900,1.090900,1.090580,1.090600,0
20160104 055700,1.090630,1.090760,1.090580,1.090700,0
20160104 055800,1.090720,1.090740,1.090600,1.090630,0
20160104 055900,1.090620,1.090710,1.090500,1.090560,0
20160104 060000,1.090560,1.090670,1.090450,1.090500,0
20160104 060100,1.090490,1.090680,1.090320,1.090370,0
20160104 060200,1.090330,1.090370,1.090200,1.090210,0
20160104 060300,1.090200,1.090220,1.089760,1.089900,0
20160104 060400,1.089900,1.090120,1.089900,1.090030,0
20160104 060500,1.090020,1.090240,1.090000,1.090200,0
20160104 060600,1.090200,1.090210,1.090030,1.090070,0
20160104 060700,1.090080,1.090410,1.090080,1.090340,0
20160104 060800,1.090340,1.090360,1.090200,1.090200,0
20160104 060900,1.090210,1.090220,1.090110,1.090200,0
20160104 061000,1.090210,1.090320,1.090150,1.090300,0
20160104 061100,1.090300,1.090560,1.090300,1.090530,0
20160104 061200,1.090530,1.090530,1.090300,1.090320,0
20160104 061300,1.090330,1.090360,1.090100,1.090240,0
20160104 061400,1.090240,1.090590,1.090240,1.090540,0
20160104 061500,1.090530,1.090550,1.090400,1.090550,0
20160104 061600,1.090550,1.090640,1.090510,1.090520,0
20160104 061700,1.090520,1.090600,1.090500,1.090590,0
20160104 061800,1.090600,1.090640,1.090510,1.090610,0
20160104 061900,1.090640,1.090650,1.090490,1.090590,0
20160104 062000,1.090600,1.090640,1.090510,1.090610,0
20160104 062100,1.090610,1.090610,1.090530,1.090610,0
20160104 062200,1.090600,1.090600,1.090520,1.090520,0
20160104 062300,1.090520,1.090690,1.090490,1.090650,0
20160104 062400,1.090670,1.090940,1.090640,1.090800,0
20160104 062500,1.090820,1.090820,1.090700,1.090800,0
20160104 062600,1.090810,1.090850,1.090680,1.090740,0
20160104 062700,1.090770,1.090900,1.090740,1.090880,0
20160104 062800,1.090880,1.090950,1.090710,1.090860,0
20160104 062900,1.090850,1.090970,1.090810,1.090930,0
20160104 063000,1.090930,1.091140,1.090930,1.091110,0
20160104 063100,1.091070,1.091070,1.090610,1.090610,0
20160104 063200,1.090610,1.090700,1.090490,1.090490,0
20160104 063300,1.090510,1.090740,1.090490,1.090720,0
20160104 063400,1.090730,1.090820,1.090690,1.090790,0
20160104 063500,1.090770,1.090770,1.090680,1.090690,0
20160104 063600,1.090720,1.090880,1.090700,1.090840,0
20160104 063700,1.090840,1.091130,1.090820,1.091020,0
20160104 063800,1.091010,1.091540,1.091010,1.091340,0
20160104 063900,1.091320,1.091350,1.091170,1.091280,0
20160104 064000,1.091280,1.091530,1.091220,1.091470,0
20160104 064100,1.091460,1.091510,1.091210,1.091210,0
20160104 064200,1.091320,1.091390,1.091280,1.091280,0
20160104 064300,1.091330,1.091340,1.091210,1.091220,0
20160104 064400,1.091210,1.091230,1.091190,1.091230,0
20160104 064500,1.091250,1.091640,1.091250,1.091560,0
20160104 064600,1.091630,1.091710,1.091490,1.091500,0
20160104 064700,1.091480,1.091550,1.091090,1.091090,0
20160104 064800,1.091070,1.091200,1.090930,1.091010,0
20160104 064900,1.091020,1.091230,1.090990,1.091120,0
20160104 065000,1.091110,1.091300,1.091110,1.091260,0
20160104 065100,1.091260,1.091280,1.091090,1.091100,0
20160104 065200,1.091100,1.091310,1.091100,1.091260,0
20160104 065300,1.091270,1.091270,1.091000,1.091070,0
20160104 065400,1.091060,1.091100,1.090990,1.091000,0
20160104 065500,1.091000,1.091090,1.090890,1.091010,0
20160104 065600,1.091010,1.091100,1.091000,1.091000,0
20160104 065700,1.091010,1.091020,1.090550,1.090830,0
20160104 065800,1.090810,1.091350,1.090810,1.091350,0
20160104 065900,1.091340,1.091720,1.091300,1.091700,0
20160104 070000,1.091700,1.091990,1.091680,1.091840,0
20160104 070100,1.091830,1.091850,1.091640,1.091680,0
20160104 070200,1.091640,1.091810,1.091600,1.091720,0
20160104 070300,1.091710,1.092020,1.091700,1.092000,0
20160104 070400,1.091980,1.092130,1.091810,1.091940,0
20160104 070500,1.091920,1.092000,1.091800,1.091810,0
20160104 070600,1.091820,1.091860,1.091720,1.091720,0
20160104 070700,1.091740,1.091920,1.091740,1.091900,0
20160104 070800,1.091900,1.092120,1.091900,1.092110,0
20160104 070900,1.092110,1.092460,1.092110,1.092330,0
20160104 071000,1.092330,1.092330,1.092130,1.092190,0
20160104 071100,1.092190,1.092200,1.091890,1.091910,0
20160104 071200,1.091960,1.092010,1.091870,1.091960,0
20160104 071300,1.091960,1.091960,1.091760,1.091810,0
20160104 071400,1.091810,1.091880,1.091700,1.091700,0
20160104 071500,1.091720,1.092310,1.091720,1.092310,0
20160104 071600,1.092310,1.092430,1.092100,1.092100,0
20160104 071700,1.092100,1.092170,1.091500,1.091500,0
20160104 071800,1.091500,1.091590,1.091370,1.091460,0
20160104 071900,1.091430,1.091620,1.091430,1.091620,0
20160104 072000,1.091610,1.091610,1.091330,1.091370,0
20160104 072100,1.091380,1.091400,1.091000,1.091110,0
20160104 072200,1.091120,1.091360,1.091120,1.091350,0
20160104 072300,1.091360,1.091440,1.091320,1.091440,0
20160104 072400,1.091430,1.091440,1.090980,1.091030,0
20160104 072500,1.091040,1.091100,1.090870,1.091020,0
20160104 072600,1.091030,1.091140,1.090820,1.091030,0
20160104 072700,1.091040,1.091040,1.090860,1.090860,0
20160104 072800,1.090850,1.091000,1.090790,1.090800,0
20160104 072900,1.090790,1.090800,1.090690,1.090740,0
20160104 073000,1.090730,1.090770,1.090590,1.090670,0
20160104 073100,1.090650,1.090740,1.090640,1.090700,0
20160104 073200,1.090720,1.090740,1.090590,1.090630,0
20160104 073300,1.090620,1.090750,1.090440,1.090740,0
20160104 073400,1.090740,1.090850,1.090720,1.090830,0
20160104 073500,1.090820,1.090830,1.090730,1.090800,0
20160104 073600,1.090810,1.090830,1.090720,1.090800,0
20160104 073700,1.090790,1.090830,1.090620,1.090670,0
20160104 073800,1.090640,1.090650,1.090180,1.090250,0
20160104 073900,1.090260,1.090340,1.090130,1.090140,0
20160104 074000,1.090140,1.090200,1.090110,1.090140,0
20160104 074100,1.090140,1.090150,1.090120,1.090120,0
20160104 074200,1.090120,1.090190,1.089770,1.090130,0
20160104 074300,1.090120,1.090140,1.090000,1.090050,0
20160104 074400,1.090050,1.090050,1.089770,1.089810,0
20160104 074500,1.089820,1.089850,1.089690,1.089700,0
20160104 074600,1.089700,1.089830,1.089670,1.089800,0
20160104 074700,1.089800,1.089940,1.089780,1.089940,0
20160104 074800,1.089940,1.090120,1.089930,1.090000,0
20160104 074900,1.089990,1.090020,1.089800,1.089950,0
20160104 075000,1.089960,1.090030,1.089880,1.089930,0
20160104 075100,1.089930,1.090070,1.089810,1.090060,0
20160104 075200,1.090060,1.090060,1.089920,1.090010,0
20160104 075300,1.090010,1.090140,1.089950,1.090140,0
20160104 075400,1.090150,1.090340,1.090130,1.090340,0
20160104 075500,1.090430,1.090540,1.090430,1.090510,0
20160104 075600,1.090510,1.090710,1.090490,1.090610,0
20160104 075700,1.090620,1.090760,1.090510,1.090750,0
20160104 075800,1.090770,1.091040,1.090770,1.090940,0
20160104 075900,1.090930,1.090940,1.090630,1.090720,0
20160104 080000,1.090010,1.090300,1.089840,1.090010,0
20160104 080100,1.090000,1.090210,1.089950,1.090160,0
