20160101 051900,1.092100,1.092310,1.092100,1.092260,0
20160101 052000,1.092250,1.092320,1.092010,1.092290,0
20160101 052100,1.092280,1.092430,1.092280,1.092280,0
20160101 052200,1.092290,1.092360,1.092170,1.092170,0
20160101 052300,1.092180,1.092180,1.092100,1.092100,0
20160101 052400,1.092110,1.092110,1.091860,1.091890,0
20160101 052500,1.091870,1.091960,1.091460,1.091710,0
20160101 052600,1.091700,1.091750,1.091510,1.091600,0
20160101 052700,1.091600,1.091690,1.091590,1.091610,0
20160101 052800,1.091620,1.091780,1.091570,1.091610,0
20160101 052900,1.091610,1.091710,1.091520,1.091710,0
20160101 053000,1.091730,1.092020,1.091690,1.092020,0
20160101 053100,1.092030,1.092060,1.091820,1.091870,0
20160101 053200,1.091880,1.091890,1.091790,1.091810,0
20160101 053300,1.091790,1.091790,1.091590,1.091590,0
20160101 053400,1.091590,1.091720,1.091530,1.091690,0
20160101 053500,1.091710,1.091720,1.091480,1.091530,0
20160101 053600,1.091540,1.091710,1.091490,1.091600,0
20160101 053700,1.091600,1.091600,1.091480,1.091580,0
20160101 053800,1.091560,1.091640,1.091510,1.091640,0
20160101 053900,1.091650,1.091750,1.091530,1.091740,0
20160101 054000,1.091740,1.091780,1.091520,1.091620,0
20160101 054100,1.091610,1.091750,1.091510,1.091750,0
20160101 054200,1.091740,1.091750,1.091600,1.091620,0
20160101 054300,1.091630,1.091720,1.091490,1.091720,0
20160101 054400,1.091710,1.091740,1.091380,1.091450,0
20160101 054500,1.091460,1.091460,1.090770,1.090810,0
20160101 054600,1.090790,1.090890,1.090660,1.090870,0
20160101 054700,1.090880,1.090980,1.090720,1.090900,0
20160101 054800,1.090900,1.091000,1.090780,1.091000,0
20160101 054900,1.090990,1.091050,1.090920,1.091050,0
20160101 055000,1.091040,1.091250,1.091040,1.091230,0
20160101 055100,1.091220,1.091350,1.091150,1.091230,0
20160101 055200,1.091270,1.091320,1.091120,1.091120,0
20160101 055300,1.091120,1.091240,1.091050,1.091120,0
20160101 055400,1.091130,1.091140,1.090820,1.090940,0
20160101 055500,1.090920,1.090950,1.090740,1.090910,0
20160101 055600,1.090900,1.090900,1.090580,1.090600,0
20160101 055700,1.090630,1.090760,1.090580,1.090700,0
20160101 055800,1.090720,1.090740,1.090600,1.090630,0
20160101 055900,1.090620,1.090710,1.090500,1.090560,0
20160101 060000,1.090560,1.090670,1.090450,1.090500,0
20160101 060100,1.090490,1.090680,1.090320,1.090370,0
20160101 060200,1.090330,1.090370,1.090200,1.090210,0
20160101 060300,1.090200,1.090220,1.089760,1.089900,0
20160101 060400,1.089900,1.090120,1.089900,1.090030,0
20160101 060500,1.090020,1.090240,1.090000,1.090200,0
20160101 060600,1.090200,1.090210,1.090030,1.090070,0
20160101 060700,1.090080,1.090410,1.090080,1.090340,0
20160101 060800,1.090340,1.090360,1.090200,1.090200,0
20160101 060900,1.090210,1.090220,1.090110,1.090200,0
20160101 061000,1.090210,1.090320,1.090150,1.090300,0
20160101 061100,1.090300,1.090560,1.090300,1.090530,0
20160101 061200,1.090530,1.090530,1.090300,1.090320,0
20160101 061300,1.090330,1.090360,1.090100,1.090240,0
20160101 061400,1.090240,1.090590,1.090240,1.090540,0
20160101 061500,1.090530,1.090550,1.090400,1.090550,0
20160101 061600,1.090550,1.090640,1.090510,1.090520,0
20160101 061700,1.090520,1.090600,1.090500,1.090590,0
20160101 061800,1.090600,1.090640,1.090510,1.090610,0
20160101 061900,1.090640,1.090650,1.090490,1.090590,0
20160101 062000,1.090600,1.090640,1.090510,1.090610,0
20160101 062100,1.090610,1.090610,1.090530,1.090610,0
20160101 062200,1.090600,1.090600,1.090520,1.090520,0
20160101 062300,1.090520,1.090690,1.090490,1.090650,0
20160101 062400,1.090670,1.090940,1.090640,1.090800,0
20160101 062500,1.090820,1.090820,1.090700,1.090800,0
20160101 062600,1.090810,1.090850,1.090680,1.090740,0
20160101 062700,1.090770,1.090900,1.090740,1.090880,0
20160101 062800,1.090880,1.090950,1.090710,1.090860,0
20160101 062900,1.090850,1.090970,1.090810,1.090930,0
20160101 063000,1.090930,1.091140,1.090930,1.091110,0
20160101 063100,1.091070,1.091070,1.090610,1.090610,0
20160101 063200,1.090610,1.090700,1.090490,1.090490,0
20160101 063300,1.090510,1.090740,1.090490,1.090720,0
20160101 063400,1.090730,1.090820,1.090690,1.090790,0
20160101 063500,1.090770,1.090770,1.090680,1.090690,0
20160101 063600,1.090720,1.090880,1.090700,1.090840,0
20160101 063700,1.090840,1.091130,1.090820,1.091020,0
20160101 063800,1.091010,1.091540,1.091010,1.091340,0
20160101 063900,1.091320,1.091350,1.091170,1.091280,0
20160101 064000,1.091280,1.091530,1.091220,1.091470,0
20160101 064100,1.091460,1.091510,1.091210,1.091210,0
20160101 064200,1.091320,1.091390,1.091280,1.091280,0
20160101 064300,1.091330,1.091340,1.091210,1.091220,0
20160101 064400,1.091210,1.091230,1.091190,1.091230,0
20160101 064500,1.091250,1.091640,1.091250,1.091560,0
20160101 064600,1.091630,1.091710,1.091490,1.091500,0
20160101 064700,1.091480,1.091550,1.091090,1.091090,0
20160101 064800,1.091070,1.091200,1.090930,1.091010,0
20160101 064900,1.091020,1.091230,1.090990,1.091120,0
20160101 065000,1.091110,1.091300,1.091110,1.091260,0
20160101 065100,1.091260,1.091280,1.091090,1.091100,0
20160101 065200,1.091100,1.091310,1.091100,1.091260,0
20160101 065300,1.091270,1.091270,1.091000,1.091070,0
20160101 065400,1.091060,1.091100,1.090990,1.091000,0
20160101 065500,1.091000,1.091090,1.090890,1.091010,0
20160101 065600,1.091010,1.091100,1.091000,1.091000,0
20160101 065700,1.091010,1.091020,1.090550,1.090830,0
20160101 065800,1.090810,1.091350,1.090810,1.091350,0
20160101 065900,1.091340,1.091720,1.091300,1.091700,0
20160101 070000,1.091700,1.091990,1.091680,1.091840,0
20160101 070100,1.091830,1.091850,1.091640,1.091680,0
20160101 070200,1.091640,1.091810,1.091600,1.091720,0
20160101 070300,1.091710,1.092020,1.091700,1.092000,0
20160101 070400,1.091980,1.092130,1.091810,1.091940,0
20160101 070500,1.091920,1.092000,1.091800,1.091810,0
20160101 070600,1.091820,1.091860,1.091720,1.091720,0
20160101 070700,1.091740,1.091920,1.091740,1.091900,0
20160101 070800,1.091900,1.092120,1.091900,1.092110,0
20160101 070900,1.092110,1.092460,1.092110,1.092330,0
20160101 071000,1.092330,1.092330,1.092130,1.092190,0
20160101 071100,1.092190,1.092200,1.091890,1.091910,0
20160101 071200,1.091960,1.092010,1.091870,1.091960,0
20160101 071300,1.091960,1.091960,1.091760,1.091810,0
20160101 071400,1.091810,1.091880,1.091700,1.091700,0
20160101 071500,1.091720,1.092310,1.091720,1.092310,0
20160101 071600,1.092310,1.092430,1.092100,1.092100,0
20160101 071700,1.092100,1.092170,1.091500,1.091500,0
20160101 071800,1.091500,1.091590,1.091370,1.091460,0
20160101 071900,1.091430,1.091620,1.091430,1.091620,0
20160101 072000,1.091610,1.091610,1.091330,1.091370,0
20160101 072100,1.091380,1.091400,1.091000,1.091110,0
20160101 072200,1.091120,1.091360,1.091120,1.091350,0
20160101 072300,1.091360,1.091440,1.091320,1.091440,0
20160101 072400,1.091430,1.091440,1.090980,1.091030,0
20160101 072500,1.091040,1.091100,1.090870,1.091020,0
20160101 072600,1.091030,1.091140,1.090820,1.091030,0
20160101 072700,1.091040,1.091040,1.090860,1.090860,0
20160101 072800,1.090850,1.091000,1.090790,1.090800,0
20160101 072900,1.090790,1.090800,1.090690,1.090740,0
20160101 073000,1.090730,1.090770,1.090590,1.090670,0
20160101 073100,1.090650,1.090740,1.090640,1.090700,0
20160101 073200,1.090720,1.090740,1.090590,1.090630,0
20160101 073300,1.090620,1.090750,1.090440,1.090740,0
20160101 073400,1.090740,1.090850,1.090720,1.090830,0
20160101 073500,1.090820,1.090830,1.090730,1.090800,0
20160101 073600,1.090810,1.090830,1.090720,1.090800,0
20160101 073700,1.090790,1.090830,1.090620,1.090670,0
20160101 073800,1.090640,1.090650,1.090180,1.090250,0
20160101 073900,1.090260,1.090340,1.090130,1.090140,0
20160101 074000,1.090140,1.090200,1.090110,1.090140,0
20160101 074100,1.090140,1.090150,1.090120,1.090120,0
20160101 074200,1.090120,1.090190,1.089770,1.090130,0
20160101 074300,1.090120,1.090140,1.090000,1.090050,0
20160101 074400,1.090050,1.090050,1.089770,1.089810,0
20160101 074500,1.089820,1.089850,1.089690,1.089700,0
20160101 074600,1.089700,1.089830,1.089670,1.089800,0
20160101 074700,1.089800,1.089940,1.089780,1.089940,0
20160101 074800,1.089940,1.090120,1.089930,1.090000,0
20160101 074900,1.089990,1.090020,1.089800,1.089950,0
20160101 075000,1.089960,1.090030,1.089880,1.089930,0
20160101 075100,1.089930,1.090070,1.089810,1.090060,0
20160101 075200,1.090060,1.090060,1.089920,1.090010,0
20160101 075300,1.090010,1.090140,1.089950,1.090140,0
