Date,Open,High,Low,Close,Change (Pips),Change (%)
Jul 03 2017 19:00,1.13584,1.13632,1.13578,1.13631,4.7,0.04%
Jul 03 2017 18:00,1.13609,1.13611,1.13564,1.13581,-2.8,-0.02%
Jul 03 2017 17:00,1.13572,1.13685,1.13565,1.13611,3.9,0.03%
Jul 03 2017 16:00,1.13667,1.1372,1.1355,1.13573,-9.4,-0.08%
Jul 03 2017 15:00,1.13682,1.13699,1.13562,1.13668,-1.4,-0.01%
Jul 03 2017 14:00,1.13715,1.13739,1.13598,1.1368,-3.5,-0.03%
Jul 03 2017 13:00,1.13682,1.13732,1.13582,1.13721,3.9,0.03%
Jul 03 2017 12:00,1.13648,1.13758,1.13621,1.13679,3.1,0.03%
Jul 03 2017 11:00,1.1375,1.13775,1.13615,1.13646,-10.4,-0.09%
Jul 03 2017 10:00,1.13731,1.13794,1.13707,1.13749,1.8,0.02%
Jul 03 2017 09:00,1.13792,1.1386,1.1373,1.13734,-5.8,-0.05%
Jul 03 2017 08:00,1.13944,1.13946,1.13768,1.13786,-15.8,-0.14%
Jul 03 2017 07:00,1.14113,1.14116,1.13922,1.13946,-16.7,-0.15%
Jul 03 2017 06:00,1.14076,1.1414,1.14034,1.14115,3.9,0.03%
Jul 03 2017 05:00,1.1413,1.14151,1.14075,1.14075,-5.5,-0.05%
Jul 03 2017 04:00,1.14039,1.14155,1.14035,1.14129,9,0.08%
Jul 03 2017 03:00,1.14139,1.1417,1.14044,1.14045,-9.4,-0.08%
Jul 03 2017 02:00,1.14165,1.14199,1.14123,1.14138,-2.7,-0.02%
Jul 03 2017 01:00,1.14173,1.14203,1.14146,1.14163,-1,-0.01%
Jul 03 2017 00:00,1.14237,1.1425,1.14159,1.14173,-6.4,-0.06%
Jul 02 2017 23:00,1.1425,1.1426,1.14214,1.14236,-1.4,-0.01%
Jul 02 2017 22:00,1.14214,1.14267,1.14203,1.1425,3.6,0.03%
Jul 02 2017 21:00,1.14166,1.14217,1.14158,1.14215,4.9,0.04%
Jun 30 2017 20:00,1.14214,1.14239,1.1419,1.14196,-1.8,-0.02%
Jun 30 2017 19:00,1.14192,1.14233,1.1415,1.14215,2.3,0.02%
Jun 30 2017 18:00,1.14146,1.14227,1.14084,1.14193,4.7,0.04%
Jun 30 2017 17:00,1.14127,1.14172,1.14109,1.14149,2.2,0.02%
Jun 30 2017 16:00,1.14111,1.1416,1.14061,1.14125,1.4,0.01%
Jun 30 2017 15:00,1.1404,1.14164,1.1404,1.14111,7.1,0.06%
Jun 30 2017 14:00,1.14198,1.14278,1.13956,1.14045,-15.3,-0.13%
Jun 30 2017 13:00,1.14125,1.14233,1.14116,1.14192,6.7,0.06%
Jun 30 2017 12:00,1.14038,1.14209,1.14037,1.14127,8.9,0.08%
Jun 30 2017 11:00,1.14024,1.14124,1.14021,1.14036,1.2,0.01%
Jun 30 2017 10:00,1.14095,1.14118,1.13986,1.14027,-6.8,-0.06%
Jun 30 2017 09:00,1.14028,1.141,1.13919,1.14093,6.5,0.06%
Jun 30 2017 08:00,1.14121,1.14157,1.13956,1.14031,-9,-0.08%
Jun 30 2017 07:00,1.14235,1.14297,1.1402,1.14121,-11.4,-0.10%
Jun 30 2017 06:00,1.14301,1.14411,1.14223,1.14231,-7,-0.06%
Jun 30 2017 05:00,1.14402,1.14411,1.14272,1.14298,-10.4,-0.09%
Jun 30 2017 04:00,1.14405,1.14428,1.14376,1.14405,0,0.00%
Jun 30 2017 03:00,1.14363,1.14436,1.14358,1.14408,4.5,0.04%
Jun 30 2017 02:00,1.14416,1.14446,1.14357,1.14363,-5.3,-0.05%
Jun 30 2017 01:00,1.14286,1.14445,1.14279,1.14411,12.5,0.11%
Jun 30 2017 00:00,1.14396,1.1443,1.1427,1.14286,-11,-0.10%
Jun 29 2017 23:00,1.14421,1.14426,1.14391,1.14393,-2.8,-0.02%
Jun 29 2017 22:00,1.14411,1.14457,1.1441,1.14427,1.6,0.01%
Jun 29 2017 21:00,1.14409,1.14435,1.14389,1.14411,0.2,0.00%
Jun 29 2017 20:00,1.14395,1.14428,1.14356,1.14399,0.4,0.00%
Jun 29 2017 19:00,1.14328,1.14458,1.14321,1.14396,6.8,0.06%
Jun 29 2017 18:00,1.14426,1.14454,1.14295,1.14329,-9.7,-0.08%
Jun 29 2017 17:00,1.14299,1.14449,1.14278,1.14424,12.5,0.11%
Jun 29 2017 16:00,1.14207,1.14314,1.14163,1.14297,9,0.08%
Jun 29 2017 15:00,1.1424,1.14319,1.14197,1.14204,-3.6,-0.03%
Jun 29 2017 14:00,1.14003,1.14283,1.13994,1.14241,23.8,0.21%
Jun 29 2017 13:00,1.14009,1.14161,1.13956,1.14,-0.9,-0.01%
Jun 29 2017 12:00,1.14058,1.14174,1.13879,1.14007,-5.1,-0.04%
Jun 29 2017 11:00,1.14061,1.14073,1.13919,1.14059,-0.2,0.00%
Jun 29 2017 10:00,1.14136,1.14158,1.13996,1.1406,-7.6,-0.07%
Jun 29 2017 09:00,1.14255,1.14263,1.13981,1.14134,-12.1,-0.11%
Jun 29 2017 08:00,1.14263,1.14348,1.14148,1.14255,-0.8,-0.01%
Jun 29 2017 07:00,1.14063,1.14324,1.14063,1.14265,20.2,0.18%
Jun 29 2017 06:00,1.14071,1.1415,1.13996,1.1406,-1.1,-0.01%
Jun 29 2017 05:00,1.14017,1.14079,1.13952,1.14071,5.4,0.05%
Jun 29 2017 04:00,1.1406,1.14079,1.13951,1.1402,-4,-0.04%
Jun 29 2017 03:00,1.14054,1.14101,1.14017,1.1406,0.6,0.01%
Jun 29 2017 02:00,1.14052,1.14192,1.14028,1.14051,-0.1,0.00%
Jun 29 2017 01:00,1.13871,1.14086,1.13852,1.14055,18.4,0.16%
Jun 29 2017 00:00,1.13784,1.13897,1.13769,1.13874,9,0.08%
Jun 28 2017 23:00,1.13777,1.13856,1.13775,1.13784,0.7,0.01%
Jun 28 2017 22:00,1.13756,1.13801,1.13745,1.13776,2,0.02%
Jun 28 2017 21:00,1.13771,1.13795,1.13748,1.13753,-1.8,-0.02%
Jun 28 2017 20:00,1.1382,1.1382,1.13763,1.13768,-5.2,-0.05%
Jun 28 2017 19:00,1.13799,1.13851,1.13757,1.13816,1.7,0.01%
Jun 28 2017 18:00,1.13767,1.1384,1.13761,1.13799,3.2,0.03%
Jun 28 2017 17:00,1.13781,1.13819,1.13736,1.13769,-1.2,-0.01%
Jun 28 2017 16:00,1.13649,1.13817,1.13632,1.13782,13.3,0.12%
Jun 28 2017 15:00,1.13629,1.13659,1.13492,1.13647,1.8,0.02%
Jun 28 2017 14:00,1.13654,1.13903,1.13611,1.13627,-2.7,-0.02%
Jun 28 2017 13:00,1.1331,1.13726,1.13278,1.13654,34.4,0.30%
Jun 28 2017 12:00,1.13749,1.13804,1.12918,1.13316,-43.3,-0.38%
Jun 28 2017 11:00,1.13583,1.13762,1.13556,1.13746,16.3,0.14%
Jun 28 2017 10:00,1.13606,1.13715,1.13548,1.13582,-2.4,-0.02%
Jun 28 2017 09:00,1.13607,1.13642,1.13538,1.1361,0.3,0.00%
Jun 28 2017 08:00,1.13784,1.13865,1.13601,1.13604,-18,-0.16%
Jun 28 2017 07:00,1.13532,1.13883,1.13522,1.13785,25.3,0.22%
Jun 28 2017 06:00,1.13626,1.13789,1.13526,1.13532,-9.4,-0.08%
Jun 28 2017 05:00,1.13466,1.13664,1.13454,1.13626,16,0.14%
Jun 28 2017 04:00,1.13489,1.13536,1.13466,1.13469,-2,-0.02%
Jun 28 2017 03:00,1.13518,1.13519,1.13477,1.13489,-2.9,-0.03%
Jun 28 2017 02:00,1.13513,1.13539,1.13468,1.13515,0.2,0.00%
Jun 28 2017 01:00,1.13399,1.13558,1.13373,1.13515,11.6,0.10%
Jun 28 2017 00:00,1.13366,1.13437,1.1336,1.13397,3.1,0.03%
Jun 27 2017 23:00,1.1343,1.13434,1.13357,1.13368,-6.2,-0.05%
Jun 27 2017 22:00,1.13349,1.13449,1.13349,1.13434,8.5,0.07%
Jun 27 2017 21:00,1.13366,1.13393,1.13294,1.13344,-2.2,-0.02%
Jun 27 2017 20:00,1.13488,1.13489,1.13367,1.13381,-10.7,-0.09%
Jun 27 2017 19:00,1.13464,1.13494,1.13442,1.13488,2.4,0.02%
Jun 27 2017 18:00,1.13323,1.13479,1.13317,1.13465,14.2,0.13%
Jun 27 2017 17:00,1.13123,1.13383,1.13065,1.13324,20.1,0.18%
Jun 27 2017 16:00,1.13267,1.13352,1.13063,1.13119,-14.8,-0.13%
Jun 27 2017 15:00,1.1286,1.1332,1.12838,1.13265,40.5,0.36%
Jun 27 2017 14:00,1.12871,1.12896,1.12744,1.12861,-1,-0.01%
Jun 27 2017 13:00,1.12771,1.1305,1.1277,1.12882,11.1,0.10%
Jun 27 2017 12:00,1.12689,1.1284,1.12687,1.12768,7.9,0.07%
Jun 27 2017 11:00,1.1262,1.1275,1.12607,1.12689,6.9,0.06%
Jun 27 2017 10:00,1.12543,1.12663,1.12468,1.1262,7.7,0.07%
Jun 27 2017 09:00,1.12491,1.12648,1.12438,1.12539,4.8,0.04%
Jun 27 2017 08:00,1.11872,1.12552,1.1187,1.12493,62.1,0.55%
Jun 27 2017 07:00,1.11912,1.11932,1.11825,1.11873,-3.9,-0.03%
Jun 27 2017 06:00,1.11958,1.12042,1.11884,1.11912,-4.6,-0.04%
Jun 27 2017 05:00,1.11905,1.11967,1.11903,1.11958,5.3,0.05%
Jun 27 2017 04:00,1.11913,1.11914,1.11884,1.11904,-0.9,-0.01%
Jun 27 2017 03:00,1.11873,1.11923,1.11868,1.11909,3.6,0.03%
Jun 27 2017 02:00,1.11825,1.11895,1.11804,1.11875,5,0.04%
Jun 27 2017 01:00,1.11843,1.11872,1.11812,1.11829,-1.4,-0.01%
Jun 27 2017 00:00,1.11831,1.11856,1.11804,1.11842,1.1,0.01%
Jun 26 2017 23:00,1.11804,1.11835,1.11788,1.11828,2.4,0.02%
Jun 26 2017 22:00,1.11831,1.11838,1.11802,1.11807,-2.4,-0.02%
Jun 26 2017 21:00,1.11809,1.11846,1.11801,1.11828,1.9,0.02%
Jun 26 2017 20:00,1.11802,1.11832,1.11791,1.11813,1.1,0.01%
Jun 26 2017 19:00,1.11811,1.1182,1.11773,1.11805,-0.6,-0.01%
Jun 26 2017 18:00,1.11917,1.11946,1.11756,1.11812,-10.5,-0.09%
Jun 26 2017 17:00,1.11871,1.11942,1.11868,1.11912,4.1,0.04%
Jun 26 2017 16:00,1.1196,1.11977,1.11817,1.11873,-8.7,-0.08%
Jun 26 2017 15:00,1.12031,1.1205,1.11891,1.11963,-6.8,-0.06%
Jun 26 2017 14:00,1.12032,1.12188,1.12001,1.12033,0.1,0.00%
Jun 26 2017 13:00,1.12112,1.12157,1.12027,1.12027,-8.5,-0.08%
Jun 26 2017 12:00,1.11815,1.12197,1.11814,1.12112,29.7,0.26%
Jun 26 2017 11:00,1.11798,1.11852,1.11718,1.11817,1.9,0.02%
Jun 26 2017 10:00,1.1177,1.11872,1.11762,1.11795,2.5,0.02%
Jun 26 2017 09:00,1.11856,1.11871,1.11755,1.11772,-8.4,-0.08%
Jun 26 2017 08:00,1.12007,1.12017,1.11818,1.11856,-15.1,-0.13%
Jun 26 2017 07:00,1.11917,1.12076,1.11897,1.12006,8.9,0.08%
Jun 26 2017 06:00,1.11925,1.11952,1.11846,1.11918,-0.7,-0.01%
Jun 26 2017 05:00,1.11919,1.11938,1.11889,1.11927,0.8,0.01%
Jun 26 2017 04:00,1.11963,1.11963,1.11903,1.11915,-4.8,-0.04%
Jun 26 2017 03:00,1.11947,1.11977,1.11899,1.11964,1.7,0.02%
Jun 26 2017 02:00,1.11904,1.1197,1.11903,1.11951,4.7,0.04%
Jun 26 2017 01:00,1.11963,1.1197,1.11901,1.11903,-6,-0.05%
Jun 26 2017 00:00,1.11999,1.12003,1.11953,1.11966,-3.3,-0.03%
Jun 25 2017 23:00,1.11966,1.12,1.11958,1.11997,3.1,0.03%
Jun 25 2017 22:00,1.11933,1.11988,1.11933,1.11966,3.3,0.03%
Jun 25 2017 21:00,1.11987,1.11987,1.11894,1.11931,-5.6,-0.05%
Jun 23 2017 20:00,1.11975,1.11984,1.11931,1.11947,-2.8,-0.03%
Jun 23 2017 19:00,1.11969,1.11993,1.11958,1.11973,0.4,0.00%
Jun 23 2017 18:00,1.11981,1.12025,1.1197,1.11971,-1,-0.01%
Jun 23 2017 17:00,1.11967,1.11991,1.11946,1.11977,1,0.01%
Jun 23 2017 16:00,1.11963,1.11993,1.11925,1.11967,0.4,0.00%
Jun 23 2017 15:00,1.12002,1.12042,1.11962,1.11965,-3.7,-0.03%
Jun 23 2017 14:00,1.11959,1.1209,1.11855,1.11999,4,0.04%
Jun 23 2017 13:00,1.11759,1.11958,1.1175,1.11956,19.7,0.18%
Jun 23 2017 12:00,1.11732,1.11804,1.11704,1.11763,3.1,0.03%
Jun 23 2017 11:00,1.11668,1.11746,1.11624,1.11734,6.6,0.06%
Jun 23 2017 10:00,1.11706,1.11766,1.11648,1.11667,-3.9,-0.03%
Jun 23 2017 09:00,1.11711,1.11719,1.11614,1.117,-1.1,-0.01%
Jun 23 2017 08:00,1.11758,1.11879,1.1171,1.11714,-4.4,-0.04%
Jun 23 2017 07:00,1.11723,1.11802,1.11689,1.1176,3.7,0.03%
Jun 23 2017 06:00,1.1164,1.11752,1.11634,1.11726,8.6,0.08%
Jun 23 2017 05:00,1.11619,1.11684,1.11619,1.1164,2.1,0.02%
Jun 23 2017 04:00,1.1163,1.11643,1.11617,1.1162,-1,-0.01%
Jun 23 2017 03:00,1.11586,1.11632,1.11577,1.1163,4.4,0.04%
Jun 23 2017 02:00,1.11599,1.11602,1.11548,1.11586,-1.3,-0.01%
Jun 23 2017 01:00,1.115,1.11602,1.11471,1.11602,10.2,0.09%
Jun 23 2017 00:00,1.11498,1.11515,1.11455,1.11497,-0.1,0.00%
Jun 22 2017 23:00,1.11501,1.11509,1.11473,1.11498,-0.3,0.00%
Jun 22 2017 22:00,1.11515,1.11523,1.11494,1.115,-1.5,-0.01%
Jun 22 2017 21:00,1.11518,1.11535,1.11514,1.11516,-0.2,0.00%
Jun 22 2017 20:00,1.11516,1.11542,1.11494,1.11516,0,0.00%
Jun 22 2017 19:00,1.11468,1.11551,1.11463,1.11516,4.8,0.04%
Jun 22 2017 18:00,1.11431,1.11505,1.11416,1.11469,3.8,0.03%
Jun 22 2017 17:00,1.11556,1.11577,1.11395,1.11433,-12.3,-0.11%
Jun 22 2017 16:00,1.11471,1.11562,1.1147,1.11557,8.6,0.08%
Jun 22 2017 15:00,1.1157,1.11614,1.11456,1.11471,-9.9,-0.09%
Jun 22 2017 14:00,1.11596,1.11625,1.11507,1.11566,-3,-0.03%
Jun 22 2017 13:00,1.11608,1.11639,1.11525,1.11597,-1.1,-0.01%
Jun 22 2017 12:00,1.11649,1.11721,1.11585,1.11606,-4.3,-0.04%
Jun 22 2017 11:00,1.11651,1.11662,1.11567,1.11652,0.1,0.00%
Jun 22 2017 10:00,1.1165,1.11674,1.11602,1.11652,0.2,0.00%
Jun 22 2017 09:00,1.11684,1.11747,1.1165,1.11654,-3,-0.03%
Jun 22 2017 08:00,1.11625,1.11689,1.11583,1.11683,5.8,0.05%
Jun 22 2017 07:00,1.11719,1.1172,1.11546,1.11624,-9.5,-0.09%
Jun 22 2017 06:00,1.1176,1.11778,1.1168,1.11717,-4.3,-0.04%
Jun 22 2017 05:00,1.11709,1.11761,1.11688,1.11761,5.2,0.05%
Jun 22 2017 04:00,1.11683,1.11715,1.11677,1.11709,2.6,0.02%
Jun 22 2017 03:00,1.1168,1.11711,1.11676,1.11687,0.7,0.01%
Jun 22 2017 02:00,1.11654,1.11717,1.11643,1.11678,2.4,0.02%
Jun 22 2017 01:00,1.11634,1.11666,1.11623,1.11653,1.9,0.02%
Jun 22 2017 00:00,1.11667,1.11713,1.11603,1.11633,-3.4,-0.03%
Jun 21 2017 23:00,1.11666,1.11682,1.11644,1.11666,0,0.00%
Jun 21 2017 22:00,1.11674,1.11681,1.11651,1.11666,-0.8,-0.01%
Jun 21 2017 21:00,1.11676,1.11688,1.11635,1.11675,-0.1,0.00%
Jun 21 2017 20:00,1.11658,1.11692,1.11623,1.11688,3,0.03%
Jun 21 2017 19:00,1.11628,1.11687,1.11618,1.11659,3.1,0.03%
Jun 21 2017 18:00,1.11514,1.11666,1.11505,1.11626,11.2,0.10%
Jun 21 2017 17:00,1.11468,1.11525,1.11444,1.11509,4.1,0.04%
Jun 21 2017 16:00,1.11425,1.11473,1.11405,1.11469,4.4,0.04%
Jun 21 2017 15:00,1.11421,1.11476,1.11383,1.1143,0.9,0.01%
Jun 21 2017 14:00,1.11397,1.1148,1.11348,1.11421,2.4,0.02%
Jun 21 2017 13:00,1.11477,1.11486,1.11299,1.11393,-8.4,-0.08%
Jun 21 2017 12:00,1.11419,1.11531,1.11403,1.11481,6.2,0.06%
Jun 21 2017 11:00,1.11493,1.11555,1.11394,1.11413,-8,-0.07%
Jun 21 2017 10:00,1.11442,1.11496,1.11415,1.11494,5.2,0.05%
Jun 21 2017 09:00,1.11425,1.115,1.11373,1.11444,1.9,0.02%
Jun 21 2017 08:00,1.11315,1.11455,1.11271,1.11424,10.9,0.10%
Jun 21 2017 07:00,1.11313,1.11369,1.11298,1.11319,0.6,0.01%
Jun 21 2017 06:00,1.11301,1.11366,1.11284,1.11313,1.2,0.01%
Jun 21 2017 05:00,1.11338,1.11348,1.11285,1.11303,-3.5,-0.03%
Jun 21 2017 04:00,1.11359,1.11374,1.11327,1.11334,-2.5,-0.02%
Jun 21 2017 03:00,1.11345,1.11383,1.11338,1.1136,1.5,0.01%
Jun 21 2017 02:00,1.11343,1.1136,1.11336,1.11342,-0.1,0.00%
Jun 21 2017 01:00,1.11355,1.11366,1.11334,1.11344,-1.1,-0.01%
Jun 21 2017 00:00,1.11367,1.11369,1.11329,1.11357,-1,-0.01%
Jun 20 2017 23:00,1.11355,1.11373,1.11338,1.11366,1.1,0.01%
Jun 20 2017 22:00,1.11344,1.11357,1.11318,1.11352,0.8,0.01%
Jun 20 2017 21:00,1.1134,1.11349,1.11298,1.11341,0.1,0.00%
Jun 20 2017 20:00,1.11256,1.11341,1.11255,1.11338,8.2,0.07%
Jun 20 2017 19:00,1.11281,1.11324,1.11251,1.11255,-2.6,-0.02%
Jun 20 2017 18:00,1.11252,1.11313,1.11233,1.11283,3.1,0.03%
Jun 20 2017 17:00,1.11248,1.11267,1.11203,1.11254,0.6,0.01%
Jun 20 2017 16:00,1.11239,1.11286,1.11191,1.11248,0.9,0.01%
Jun 20 2017 15:00,1.11265,1.11277,1.11195,1.11235,-3,-0.03%
Jun 20 2017 14:00,1.11361,1.11455,1.11257,1.11265,-9.6,-0.09%
Jun 20 2017 13:00,1.11507,1.11535,1.11343,1.11362,-14.5,-0.13%
Jun 20 2017 12:00,1.11483,1.11628,1.11483,1.11505,2.2,0.02%
Jun 20 2017 11:00,1.11528,1.11533,1.11413,1.11482,-4.6,-0.04%
Jun 20 2017 10:00,1.11597,1.11651,1.11521,1.1153,-6.7,-0.06%
Jun 20 2017 09:00,1.11585,1.11602,1.1152,1.11598,1.3,0.01%
Jun 20 2017 08:00,1.11619,1.11621,1.11494,1.1158,-3.9,-0.03%
Jun 20 2017 07:00,1.11523,1.11625,1.11425,1.1162,9.7,0.09%
Jun 20 2017 06:00,1.11585,1.1165,1.11516,1.11525,-6,-0.05%
Jun 20 2017 05:00,1.11554,1.116,1.11537,1.11585,3.1,0.03%
Jun 20 2017 04:00,1.11557,1.1156,1.11533,1.11555,-0.2,0.00%
Jun 20 2017 03:00,1.11565,1.1159,1.11538,1.11562,-0.3,0.00%
Jun 20 2017 02:00,1.11551,1.11577,1.11532,1.11561,1,0.01%
Jun 20 2017 01:00,1.11451,1.11563,1.11451,1.11555,10.4,0.09%
Jun 20 2017 00:00,1.11448,1.11492,1.11436,1.11449,0.1,0.00%
Jun 19 2017 23:00,1.11519,1.11522,1.11412,1.11449,-7,-0.06%
Jun 19 2017 22:00,1.11493,1.11532,1.11466,1.11516,2.3,0.02%
Jun 19 2017 21:00,1.11486,1.11531,1.11461,1.11494,0.8,0.01%
Jun 19 2017 20:00,1.11483,1.11502,1.1147,1.11481,-0.2,0.00%
Jun 19 2017 19:00,1.11485,1.11495,1.11451,1.11486,0.1,0.00%
Jun 19 2017 18:00,1.11514,1.11533,1.11429,1.11481,-3.3,-0.03%
Jun 19 2017 17:00,1.11589,1.11601,1.11473,1.11518,-7.1,-0.06%
Jun 19 2017 16:00,1.11596,1.11633,1.11555,1.11586,-1,-0.01%
Jun 19 2017 15:00,1.1166,1.11709,1.11588,1.11595,-6.5,-0.06%
Jun 19 2017 14:00,1.11769,1.11795,1.11654,1.11659,-11,-0.10%
Jun 19 2017 13:00,1.11816,1.11843,1.11727,1.11766,-5,-0.04%
Jun 19 2017 12:00,1.11905,1.11995,1.11766,1.11817,-8.8,-0.08%
Jun 19 2017 11:00,1.12062,1.12125,1.11903,1.11907,-15.5,-0.14%
Jun 19 2017 10:00,1.11923,1.12067,1.11916,1.12064,14.1,0.13%
Jun 19 2017 09:00,1.11953,1.1202,1.1188,1.11927,-2.6,-0.02%
Jun 19 2017 08:00,1.11941,1.1198,1.11905,1.11951,1,0.01%
Jun 19 2017 07:00,1.12046,1.12046,1.11825,1.11944,-10.2,-0.09%
Jun 19 2017 06:00,1.11928,1.12074,1.11903,1.12043,11.5,0.10%
Jun 19 2017 05:00,1.11934,1.11965,1.11924,1.11928,-0.6,-0.01%
Jun 19 2017 04:00,1.11974,1.11983,1.11933,1.11933,-4.1,-0.04%
Jun 19 2017 03:00,1.11972,1.1199,1.1195,1.11977,0.5,0.00%
Jun 19 2017 02:00,1.11978,1.12003,1.11957,1.11974,-0.4,0.00%
Jun 19 2017 01:00,1.11911,1.11998,1.11904,1.11978,6.7,0.06%
Jun 19 2017 00:00,1.12041,1.12055,1.11897,1.11909,-13.2,-0.12%
Jun 18 2017 23:00,1.12036,1.12064,1.12011,1.12037,0.1,0.00%
Jun 18 2017 22:00,1.11983,1.12043,1.1195,1.12041,5.8,0.05%
Jun 18 2017 21:00,1.12049,1.12079,1.11976,1.11976,-7.3,-0.07%
Jun 16 2017 20:00,1.12004,1.12015,1.11927,1.11934,-7,-0.06%
Jun 16 2017 19:00,1.11935,1.12011,1.11935,1.12001,6.6,0.06%
Jun 16 2017 18:00,1.11952,1.11991,1.11926,1.11935,-1.7,-0.02%
Jun 16 2017 17:00,1.11885,1.11953,1.11874,1.11952,6.7,0.06%
Jun 16 2017 16:00,1.11929,1.11932,1.11861,1.11885,-4.4,-0.04%
Jun 16 2017 15:00,1.11986,1.11998,1.11866,1.1193,-5.6,-0.05%
Jun 16 2017 14:00,1.11764,1.11997,1.11737,1.11985,22.1,0.20%
Jun 16 2017 13:00,1.11727,1.11773,1.11655,1.11764,3.7,0.03%
Jun 16 2017 12:00,1.11597,1.1183,1.11597,1.11724,12.7,0.11%
Jun 16 2017 11:00,1.11777,1.11809,1.11571,1.11596,-18.1,-0.16%
Jun 16 2017 10:00,1.117,1.11815,1.117,1.11776,7.6,0.07%
Jun 16 2017 09:00,1.11728,1.11837,1.11695,1.11699,-2.9,-0.03%
Jun 16 2017 08:00,1.11666,1.11749,1.11647,1.11727,6.1,0.05%
Jun 16 2017 07:00,1.1154,1.11673,1.11518,1.1167,13,0.12%
