Date,Open,High,Low,Close,Change (Pips),Change (%)
Jun 02 2017 00:00,97.1,97.14,97.08,97.11,1,0.01%
Jun 01 2017 20:00,97.108,97.128,97.088,97.108,0,0.00%
Jun 01 2017 19:00,97.111,97.121,97.071,97.101,-1,-0.01%
Jun 01 2017 18:00,97.131,97.161,97.071,97.101,-3,-0.03%
Jun 01 2017 17:00,97.11,97.14,97.09,97.12,1,0.01%
Jun 01 2017 16:00,97.059,97.139,97.049,97.119,6,0.06%
Jun 01 2017 15:00,96.98,97.09,96.98,97.07,9,0.09%
Jun 01 2017 14:00,97.031,97.081,96.961,96.991,-4,-0.04%
Jun 01 2017 13:00,97.102,97.122,97.012,97.042,-6,-0.06%
Jun 01 2017 12:00,97.091,97.221,97.041,97.111,2,0.02%
Jun 01 2017 11:00,97.032,97.102,97.022,97.082,5,0.05%
Jun 01 2017 10:00,96.987,97.057,96.977,97.017,3,0.03%
Jun 01 2017 09:00,97.002,97.042,96.972,96.982,-2,-0.02%
Jun 01 2017 08:00,96.939,97.019,96.929,97.009,7,0.07%
Jun 01 2017 07:00,96.917,96.977,96.887,96.947,3,0.03%
Jun 01 2017 06:00,96.927,97.027,96.877,96.907,-2,-0.02%
Jun 01 2017 05:00,96.902,96.942,96.882,96.942,4,0.04%
Jun 01 2017 04:00,96.88,96.9,96.87,96.89,1,0.01%
Jun 01 2017 03:00,96.912,96.932,96.852,96.872,-4,-0.04%
Jun 01 2017 02:00,96.867,96.907,96.797,96.897,3,0.03%
Jun 01 2017 01:00,96.947,96.947,96.807,96.857,-9,-0.09%
Jun 01 2017 00:00,96.899,96.949,96.889,96.939,4,0.04%
May 31 2017 20:00,96.922,96.922,96.842,96.852,-7,-0.07%
May 31 2017 19:00,96.797,96.937,96.797,96.907,11,0.11%
May 31 2017 18:00,96.849,96.899,96.799,96.809,-4,-0.04%
May 31 2017 17:00,96.857,96.917,96.827,96.857,0,0.00%
May 31 2017 16:00,96.871,96.931,96.851,96.871,0,0.00%
May 31 2017 15:00,96.781,96.901,96.751,96.861,8,0.08%
May 31 2017 14:00,96.888,96.978,96.778,96.788,-10,-0.10%
May 31 2017 13:00,96.98,97.03,96.85,96.9,-8,-0.08%
May 31 2017 12:00,96.999,97.049,96.959,96.989,-1,-0.01%
May 31 2017 11:00,97.042,97.042,96.952,97.012,-3,-0.03%
May 31 2017 10:00,97.18,97.21,96.99,97.03,-15,-0.15%
May 31 2017 09:00,97.31,97.32,97.16,97.17,-14,-0.14%
May 31 2017 08:00,97.241,97.331,97.231,97.301,6,0.06%
May 31 2017 07:00,97.227,97.257,97.137,97.227,0,0.00%
May 31 2017 06:00,97.339,97.359,97.209,97.219,-12,-0.12%
