Date,Open,High,Low,Close,Change (Pips),Change (%)
Jun 28 2017 17:00,1.29306,1.29316,1.29192,1.29227,-7.9,-0.06%
Jun 28 2017 16:00,1.29355,1.2945,1.29301,1.29305,-5,-0.04%
Jun 28 2017 15:00,1.29413,1.29429,1.29161,1.29358,-5.5,-0.04%
Jun 28 2017 14:00,1.29345,1.29722,1.29343,1.29414,6.9,0.05%
Jun 28 2017 13:00,1.28309,1.29422,1.28299,1.29342,103.3,0.80%
Jun 28 2017 12:00,1.28306,1.28545,1.28174,1.28312,0.6,0.00%
Jun 28 2017 11:00,1.28239,1.28317,1.28157,1.28305,6.6,0.05%
Jun 28 2017 10:00,1.2816,1.28282,1.28109,1.28237,7.7,0.06%
Jun 28 2017 09:00,1.28284,1.28338,1.28155,1.28165,-11.9,-0.09%
Jun 28 2017 08:00,1.2821,1.28312,1.281,1.28279,6.9,0.05%
Jun 28 2017 07:00,1.27998,1.28279,1.27936,1.2821,21.2,0.17%
Jun 28 2017 06:00,1.28079,1.28185,1.27961,1.28001,-7.8,-0.06%
Jun 28 2017 05:00,1.28171,1.2819,1.2807,1.28073,-9.8,-0.08%
Jun 28 2017 04:00,1.28157,1.28282,1.28156,1.28176,1.9,0.01%
Jun 28 2017 03:00,1.28182,1.28196,1.28152,1.28156,-2.6,-0.02%
Jun 28 2017 02:00,1.28179,1.28199,1.28148,1.28178,-0.1,0.00%
Jun 28 2017 01:00,1.28126,1.28203,1.28091,1.28181,5.5,0.04%
Jun 28 2017 00:00,1.28126,1.28152,1.28077,1.28122,-0.4,0.00%
Jun 27 2017 23:00,1.28184,1.28208,1.28114,1.28131,-5.3,-0.04%
Jun 27 2017 22:00,1.28121,1.28205,1.28114,1.2818,5.9,0.05%
Jun 27 2017 21:00,1.28098,1.28167,1.28066,1.2812,2.2,0.02%
Jun 27 2017 20:00,1.28266,1.28287,1.28112,1.28122,-14.4,-0.11%
Jun 27 2017 19:00,1.28054,1.2861,1.28044,1.28269,21.5,0.17%
Jun 27 2017 18:00,1.27946,1.28062,1.27933,1.28054,10.8,0.08%
Jun 27 2017 17:00,1.27815,1.27986,1.27787,1.27945,13,0.10%
Jun 27 2017 16:00,1.27899,1.27927,1.2779,1.27812,-8.7,-0.07%
Jun 27 2017 15:00,1.27758,1.27952,1.27692,1.27901,14.3,0.11%
Jun 27 2017 14:00,1.27687,1.27837,1.2758,1.27759,7.2,0.06%
Jun 27 2017 13:00,1.27609,1.27794,1.27607,1.27686,7.7,0.06%
Jun 27 2017 12:00,1.27536,1.27682,1.27485,1.27608,7.2,0.06%
Jun 27 2017 11:00,1.27483,1.27646,1.27448,1.27536,5.3,0.04%
Jun 27 2017 10:00,1.27466,1.27531,1.27342,1.27487,2.1,0.02%
Jun 27 2017 09:00,1.27476,1.27726,1.27422,1.27462,-1.4,-0.01%
Jun 27 2017 08:00,1.27321,1.27565,1.27298,1.27476,15.5,0.12%
Jun 27 2017 07:00,1.27244,1.27331,1.27182,1.27322,7.8,0.06%
Jun 27 2017 06:00,1.27324,1.27414,1.27229,1.27242,-8.2,-0.06%
Jun 27 2017 05:00,1.27292,1.27336,1.27276,1.27329,3.7,0.03%
Jun 27 2017 04:00,1.27271,1.27293,1.27248,1.27287,1.6,0.01%
